PlayerName,Points
George McCloud,6
George McCloud,7
Rodney Rogers,18
Robert Pack,8
Tony Delk,11
Mark Strickland,10
Rasheed Wallace,2
Antawn Jamison,2
Arvydas Sabonis,1
Arvydas Sabonis,2
Arvydas Sabonis,4
Arvydas Sabonis,5
Chris Porter,2
Arvydas Sabonis,7
Vonteego Cummings,2
Bonzi Wells,2
Adonal Foyle,2
Bonzi Wells,4
Damon Stoudamire,2
Antawn Jamison,4
Arvydas Sabonis,9
Arvydas Sabonis,10
Damon Stoudamire,3
Damon Stoudamire,4
Damon Stoudamire,6
Chris Porter,4
Chris Porter,5
Steven Smith,3
Dale Davis,2
Steven Smith,6
Dale Davis,4
Corie Blount,2
Damon Stoudamire,8
Damon Stoudamire,10
Corie Blount,4
Damon Stoudamire,12
Dale Davis,6
Corie Blount,6
Steven Smith,8
Steven Smith,11
Dale Davis,8
Vonteego Cummings,4
Rod Strickland,2
Erick Dampier,1
Detlef Schrempf,2
Antawn Jamison,6
Paul McPherson,2
Rod Strickland,4
Antawn Jamison,7
Antawn Jamison,8
Rasheed Wallace,4
Vonteego Cummings,6
Vonteego Cummings,7
Rasheed Wallace,6
Antawn Jamison,9
Vonteego Cummings,9
Arvydas Sabonis,11
Arvydas Sabonis,12
Bonzi Wells,6
Arvydas Sabonis,14
Arvydas Sabonis,16
Corie Blount,7
Corie Blount,8
Dale Davis,10
Detlef Schrempf,4
Damon Stoudamire,13
Steven Smith,14
Arvydas Sabonis,18
Adam Keefe,2
Arvydas Sabonis,20
Arvydas Sabonis,22
Chris Porter,7
Vonteego Cummings,11
Arvydas Sabonis,24
Steven Smith,17
Steven Smith,18
Arvydas Sabonis,26
Damon Stoudamire,15
Vonteego Cummings,13
Vonteego Cummings,14
Scottie Pippen,1
Paul McPherson,4
Antawn Jamison,10
Antawn Jamison,11
Arvydas Sabonis,27
Arvydas Sabonis,28
Antawn Jamison,13
Arvydas Sabonis,29
Arvydas Sabonis,30
Paul McPherson,6
Steven Smith,19
Chris Garner,1
Chris Garner,2
Steven Smith,21
Arvydas Sabonis,32
Rod Strickland,5
Paul McPherson,7
Chris Porter,8
Chris Porter,9
Stacey Augmon,1
Stacey Augmon,2
Paul McPherson,9
Adam Keefe,3
Adam Keefe,4
Adonal Foyle,4
Greg Anthony,2
Adonal Foyle,6
Adonal Foyle,8
Adonal Foyle,9
Paul McPherson,11
Paul McPherson,13
Chris Porter,10
Chris Porter,12
Antonio Harvey,2
Antonio Harvey,4
Vonteego Cummings,17
Antonio Harvey,6
Paul McPherson,14
Paul McPherson,15
Vonteego Cummings,18
Greg Anthony,5
Antonio Harvey,8
Chris Porter,14
Greg Anthony,8
Detlef Schrempf,5
Paul McPherson,18
Detlef Schrempf,7
Detlef Schrempf,8
Paul McPherson,20
Paul McPherson,22
Ray Allen,2
Ray Allen,3
Scottie Pippen,2
Ray Allen,6
Bonzi Wells,2
Bonzi Wells,4
Glenn Robinson,2
Sam Cassell,2
Rasheed Wallace,2
Scott Williams,2
Damon Stoudamire,2
Arvydas Sabonis,2
Rasheed Wallace,4
Tim Thomas,1
Tim Thomas,2
Arvydas Sabonis,4
Scott Williams,4
Dale Davis,2
Steven Smith,2
Dale Davis,4
Scottie Pippen,4
Lindsey Hunter,2
Rasheed Wallace,6
Lindsey Hunter,4
Damon Stoudamire,4
Sam Cassell,4
Rasheed Wallace,8
Shawn Kemp,2
Jason Caffey,1
Jason Caffey,2
Steven Smith,4
Steven Smith,6
Tim Thomas,4
Shawn Kemp,4
Bonzi Wells,6
Sam Cassell,6
Steven Smith,7
Steven Smith,8
Glenn Robinson,3
Shawn Kemp,5
Bonzi Wells,8
Glenn Robinson,5
Glenn Robinson,6
Glenn Robinson,7
Shawn Kemp,7
Sam Cassell,8
Shawn Kemp,9
Sam Cassell,10
Shawn Kemp,10
Glenn Robinson,9
Damon Stoudamire,6
Sam Cassell,11
Tim Thomas,6
Sam Cassell,12
Sam Cassell,13
Arvydas Sabonis,6
Glenn Robinson,12
Arvydas Sabonis,7
Tim Thomas,9
Scottie Pippen,6
Ray Allen,7
Sam Cassell,15
Scottie Pippen,9
Ray Allen,10
Arvydas Sabonis,9
Arvydas Sabonis,10
Tim Thomas,12
Glenn Robinson,14
Steven Smith,11
Tim Thomas,15
Glenn Robinson,16
Bonzi Wells,10
Glenn Robinson,18
Steven Smith,12
Steven Smith,13
Dale Davis,6
Tim Thomas,18
Scottie Pippen,10
Scottie Pippen,11
Bonzi Wells,12
Glenn Robinson,19
Glenn Robinson,20
Dale Davis,7
Greg Anthony,2
Sam Cassell,17
Shawn Kemp,12
Dale Davis,9
Tim Thomas,20
Steven Smith,15
Steven Smith,16
Steven Smith,17
Tim Thomas,23
Rasheed Wallace,10
Tim Thomas,26
Steven Smith,18
Bonzi Wells,13
Bonzi Wells,14
Tim Thomas,27
Bonzi Wells,17
Sam Cassell,18
Sam Cassell,19
Bonzi Wells,19
Rasheed Wallace,11
Rasheed Wallace,12
Glenn Robinson,22
Bonzi Wells,21
Sam Cassell,21
Sam Cassell,22
Tim Thomas,28
Tim Thomas,29
Tim Thomas,31
Rasheed Wallace,13
Rasheed Wallace,14
Ray Allen,12
Ray Allen,13
Steven Smith,19
Steven Smith,20
Bonzi Wells,23
Tim Thomas,33
Bonzi Wells,24
Bonzi Wells,25
Tim Thomas,36
Steven Smith,21
Damon Stoudamire,7
Tim Thomas,39
Glenn Robinson,23
Scottie Pippen,12
Steven Smith,22
Steven Smith,23
Steven Smith,24
Glenn Robinson,26
Scottie Pippen,13
Scottie Pippen,14
Ray Allen,15
Steven Smith,25
Steven Smith,26
Ray Allen,18
Bryon Russell,1
Bryon Russell,2
Olden Polynice,2
Jermaine O'Neal,2
Jermaine O'Neal,3
Olden Polynice,4
Al Harrington,2
Bryon Russell,5
John Starks,2
Jalen Rose,2
John Stockton,2
Karl Malone,2
Olden Polynice,6
Jermaine O'Neal,5
Bryon Russell,7
John Starks,4
Jalen Rose,4
Karl Malone,4
Reggie Miller,2
Jacque Vaughn,2
Jermaine O'Neal,7
Karl Malone,6
Jalen Rose,7
John Starks,6
Reggie Miller,4
Bryon Russell,8
Bryon Russell,9
Jalen Rose,9
Jalen Rose,10
Jalen Rose,11
Jalen Rose,12
Jalen Rose,14
Jacque Vaughn,5
Travis Best,3
Donyell Marshall,2
Sam Perkins,1
Sam Perkins,2
Karl Malone,8
Austin Croshere,2
Austin Croshere,4
John Starks,8
Reggie Miller,6
Karl Malone,9
Karl Malone,10
Bryon Russell,11
Reggie Miller,8
Austin Croshere,7
Bryon Russell,14
Austin Croshere,8
Austin Croshere,9
Karl Malone,11
Karl Malone,12
Jalen Rose,15
Jalen Rose,16
John Starks,10
John Stockton,4
Karl Malone,14
Jalen Rose,18
Karl Malone,16
Reggie Miller,9
Reggie Miller,10
Olden Polynice,8
Jalen Rose,20
Karl Malone,17
Karl Malone,18
Jermaine O'Neal,9
Bryon Russell,16
John Stockton,5
Karl Malone,20
Reggie Miller,11
Reggie Miller,12
Jalen Rose,22
Karl Malone,21
Karl Malone,22
Karl Malone,24
Jalen Rose,23
Jalen Rose,24
Jermaine O'Neal,10
Jacque Vaughn,6
Karl Malone,25
Karl Malone,26
Reggie Miller,13
Reggie Miller,14
Karl Malone,28
Jalen Rose,25
Jalen Rose,26
David Benoit,2
Austin Croshere,10
Austin Croshere,11
Travis Best,5
Reggie Miller,15
Reggie Miller,16
John Starks,12
Travis Best,7
David Benoit,4
Travis Best,8
Travis Best,9
Reggie Miller,18
Greg Ostertag,2
Reggie Miller,20
Jalen Rose,27
Jalen Rose,28
Donyell Marshall,4
Jalen Rose,29
Jalen Rose,30
John Starks,14
Reggie Miller,21
Reggie Miller,22
John Starks,16
Reggie Miller,24
John Starks,19
Jermaine O'Neal,11
Jermaine O'Neal,12
John Stockton,7
Jalen Rose,32
Donyell Marshall,6
Jalen Rose,34
Bryon Russell,19
Sam Perkins,3
Sam Perkins,4
John Stockton,9
Bryon Russell,22
Donyell Marshall,7
Donyell Marshall,8
Austin Croshere,13
Austin Croshere,14
Donyell Marshall,9
Donyell Marshall,10
Jalen Rose,35
Jalen Rose,36
Karl Malone,29
Mario Elie,2
Chris Webber,2
Jason Kidd,1
Shawn Marion,2
Clifford Robinson,2
Vlade Divac,2
Clifford Robinson,4
Peja Stojakovic,2
Shawn Marion,4
Mario Elie,5
Shawn Marion,6
Mario Elie,6
Chris Webber,4
Shawn Marion,8
Shawn Marion,9
Vlade Divac,3
Clifford Robinson,6
Shawn Marion,11
Tom Gugliotta,1
Tom Gugliotta,2
Chris Webber,6
Jake Tsakalidis,1
Chris Webber,8
Jason Kidd,3
Chris Webber,9
Chris Webber,10
Shawn Marion,13
Doug Christie,1
Doug Christie,2
Rodney Rogers,1
Doug Christie,4
Doug Christie,5
Rodney Rogers,3
Rodney Rogers,5
Tony Delk,2
Vinny Del Negro,2
Clifford Robinson,7
Clifford Robinson,8
Mario Elie,8
Peja Stojakovic,4
Tony Delk,4
Bobby Jackson,2
Vlade Divac,5
Mario Elie,10
Bobby Jackson,4
Clifford Robinson,10
Shawn Marion,15
Shawn Marion,17
Chris Webber,12
Shawn Marion,19
Rodney Rogers,7
Chris Webber,13
Chris Webber,14
Tony Delk,6
Shawn Marion,21
Lawrence Funderburke,2
Doug Christie,6
Doug Christie,7
Chris Webber,16
Doug Christie,8
Rodney Rogers,9
Chris Webber,17
Rodney Rogers,11
Chris Webber,19
Vlade Divac,7
Vlade Divac,8
Vlade Divac,9
Chris Webber,21
Chris Webber,23
Chris Webber,25
Rodney Rogers,13
Jason Kidd,5
Rodney Rogers,15
Chris Webber,27
Vlade Divac,11
Vlade Divac,12
Chris Webber,29
Shawn Marion,22
Shawn Marion,23
Vlade Divac,14
Hedo Turkoglu,3
Chris Webber,31
Vlade Divac,16
Chris Webber,32
Chris Webber,33
Jason Kidd,6
Clifford Robinson,12
Hedo Turkoglu,5
Scot Pollard,2
Rodney Rogers,17
Bobby Jackson,5
Bobby Jackson,6
Chris Webber,35
Scot Pollard,4
Scot Pollard,6
Rodney Rogers,19
Hedo Turkoglu,7
Tom Gugliotta,4
Bobby Jackson,8
Tom Gugliotta,6
Chris Webber,37
Chris Webber,39
Hedo Turkoglu,10
Chris Webber,41
Hedo Turkoglu,13
Scot Pollard,8
Vinny Del Negro,2
Clifford Robinson,14
Elliot Perry,2
David Robinson,2
Corey Maggette,2
Jeff McInnis,2
Tim Duncan,2
Terry Porter,2
Corey Maggette,4
Tim Duncan,4
Tim Duncan,6
Corey Maggette,6
Derek Anderson,1
Cherokee Parks,2
Tim Duncan,8
Danny Ferry,3
David Robinson,3
David Robinson,4
Jeff McInnis,4
Derek Anderson,3
Michael Olowokandi,2
Derek Anderson,5
Jeff McInnis,6
Samaki Walker,2
Derek Anderson,6
Derek Anderson,7
Corey Maggette,8
Tim Duncan,10
Jeff McInnis,8
Samaki Walker,3
Samaki Walker,4
Steve Kerr,2
Darius Miles,2
Samaki Walker,5
Tim Duncan,12
Quentin Richardson,1
Sean Rooks,1
Sean Rooks,2
Quentin Richardson,3
Darius Miles,4
Tim Duncan,13
David Robinson,6
Tim Duncan,15
Tim Duncan,17
Danny Ferry,5
Danny Ferry,7
Tim Duncan,19
Keyon Dooling,3
Antonio Daniels,3
Cherokee Parks,4
Tim Duncan,21
Michael Olowokandi,3
Michael Olowokandi,4
David Robinson,8
Cherokee Parks,6
Eric Piatkowski,1
Eric Piatkowski,2
Danny Ferry,9
Tim Duncan,22
Jeff McInnis,11
Tim Duncan,24
David Robinson,9
David Robinson,10
Tim Duncan,26
Quentin Richardson,4
Quentin Richardson,5
Darius Miles,6
David Robinson,12
Jeff McInnis,14
Derek Anderson,10
David Robinson,13
David Robinson,14
Jeff McInnis,15
Jeff McInnis,16
Tim Duncan,28
Avery Johnson,2
Jeff McInnis,18
Derek Anderson,11
Quentin Richardson,7
Jeff McInnis,19
Keyon Dooling,5
Antonio Daniels,6
Samaki Walker,7
Avery Johnson,4
Keyon Dooling,7
Derrick Dial,2
Antonio Daniels,8
Darius Miles,8
Samaki Walker,9
Shawnelle Scott,2
Corey Maggette,10
Darius Miles,9
Antonio Daniels,9
Corey Maggette,12
Corey Maggette,14
Corey Maggette,15
Antonio Daniels,11
Darius Miles,11
Jeff McInnis,20
Steve Kerr,5
Keyon Dooling,8
Keyon Dooling,9
Antonio Daniels,13
Keyon Dooling,11
Keyon Dooling,14
Chauncey Billups,1
Joe Smith,2
Chauncey Billups,4
Kevin Garnett,2
Jerry Stackhouse,2
Chauncey Billups,6
Mikki Moore,2
Joe Smith,4
Joe Smith,5
Joe Smith,7
Kevin Garnett,4
Joe Smith,9
Kevin Garnett,6
Dean Garrett,2
Kevin Garnett,8
Jerry Stackhouse,4
Wally Szczerbiak,1
Wally Szczerbiak,2
Jerry Stackhouse,6
Jerry Stackhouse,7
Mateen Cleaves,2
Michael Curry,2
Jerry Stackhouse,9
Jud Buechler,3
Wally Szczerbiak,3
Wally Szczerbiak,4
Ben Wallace,2
Rasho Nesterovic,2
Rasho Nesterovic,4
Jerry Stackhouse,11
Mateen Cleaves,4
Mateen Cleaves,5
Anthony Peeler,2
Dana Barros,1
LaPhonso Ellis,2
LaPhonso Ellis,4
Eric Montross,2
Kevin Garnett,9
Kevin Garnett,10
Jerry Stackhouse,13
Kevin Garnett,12
Jerry Stackhouse,15
Terrell Brandon,2
Chucky Atkins,1
Chucky Atkins,2
Terrell Brandon,4
Chucky Atkins,5
Terrell Brandon,6
Terrell Brandon,7
Rasho Nesterovic,5
Rasho Nesterovic,6
Jerry Stackhouse,16
Kevin Garnett,14
Chauncey Billups,8
Chauncey Billups,10
Terrell Brandon,9
Joe Smith,10
Joe Smith,12
Wally Szczerbiak,6
Terrell Brandon,11
Joe Smith,13
Joe Smith,14
Dana Barros,4
Kevin Garnett,16
Ben Wallace,3
Chauncey Billups,13
Chauncey Billups,15
Jerry Stackhouse,18
Mateen Cleaves,6
Mateen Cleaves,7
Jerry Stackhouse,19
Jerry Stackhouse,20
Mikki Moore,3
Terrell Brandon,13
Jerry Stackhouse,22
Anthony Peeler,5
LaPhonso Ellis,6
Jerry Stackhouse,23
Terrell Brandon,14
Terrell Brandon,15
Billy Owens,2
Anthony Peeler,7
LaPhonso Ellis,8
Ben Wallace,5
Sam Mitchell,2
Anthony Peeler,9
Jerry Stackhouse,25
Ben Wallace,7
Kevin Garnett,17
Kevin Garnett,18
Anthony Peeler,11
Dana Barros,7
Kevin Garnett,19
Kevin Garnett,20
Ben Wallace,8
Rasho Nesterovic,7
Anthony Peeler,14
Jerry Stackhouse,26
Jerry Stackhouse,27
Kevin Garnett,22
Terrell Brandon,17
Joe Smith,16
Dana Barros,9
Kevin Garnett,24
Jerry Stackhouse,28
Jerry Stackhouse,29
Kevin Garnett,25
Kevin Garnett,26
Dana Barros,11
Terrell Brandon,19
Mateen Cleaves,9
Duane Causwell,1
Theo Ratliff,2
Duane Causwell,3
Eric Snow,2
Duane Causwell,5
Tyrone Hill,2
Brian Grant,2
Brian Grant,4
Bruce Bowen,3
Theo Ratliff,4
Allen Iverson,2
Eric Snow,4
Brian Grant,6
Allen Iverson,4
Anthony Mason,2
Tim Hardaway,2
George Lynch,2
Brian Grant,8
Tim Hardaway,3
Tim Hardaway,4
Brian Grant,10
George Lynch,5
Todd MacCulloch,2
Tim Hardaway,7
Tim Hardaway,8
Tim Hardaway,9
Aaron McKie,2
Toni Kukoc,2
Brian Grant,12
Bruce Bowen,5
Vernon Maxwell,3
Anthony Mason,3
Anthony Mason,4
Aaron McKie,4
Brian Grant,14
Theo Ratliff,6
Anthony Carter,2
Vernon Maxwell,5
Allen Iverson,5
Allen Iverson,6
Aaron McKie,7
Anthony Mason,5
Anthony Mason,6
Allen Iverson,8
Anthony Carter,4
Brian Grant,16
Tim Hardaway,11
Allen Iverson,10
Tyrone Hill,3
Tyrone Hill,4
Duane Causwell,7
Allen Iverson,12
Eric Snow,5
Tim Hardaway,14
Eric Snow,7
Theo Ratliff,8
Theo Ratliff,9
Theo Ratliff,10
George Lynch,7
Tyrone Hill,6
Allen Iverson,14
Eric Snow,8
Eric Snow,9
Tyrone Hill,8
Eric Snow,11
Anthony Mason,7
Eric Snow,13
Eddie House,2
Anthony Carter,6
Allen Iverson,16
Allen Iverson,17
Bruce Bowen,8
Eddie House,3
Eric Snow,14
Toni Kukoc,4
Aaron McKie,9
Eddie House,5
Vernon Maxwell,7
Tyrone Hill,10
Eddie House,7
Eddie House,9
Aaron McKie,10
Aaron McKie,11
Toni Kukoc,5
Toni Kukoc,6
Eddie House,11
Tyrone Hill,12
Jamal Robinson,2
Allen Iverson,19
Todd MacCulloch,4
Todd MacCulloch,6
A.C. Green,2
Nazr Mohammed,2
David Robinson,2
Sean Elliott,1
Sean Elliott,2
Jason Kidd,2
Jason Kidd,4
Derek Anderson,1
Derek Anderson,2
Clifford Robinson,2
Tim Duncan,3
Chris Dudley,2
Derek Anderson,4
Antonio Daniels,1
Antonio Daniels,2
Clifford Robinson,4
Tony Delk,2
Clifford Robinson,5
Tim Duncan,4
Tim Duncan,5
Antonio Daniels,4
Antonio Daniels,6
Tom Gugliotta,2
Tim Duncan,7
Rodney Rogers,1
Rodney Rogers,2
Corie Blount,2
Danny Ferry,2
Tony Delk,3
Tony Delk,4
Terry Porter,2
Terry Porter,5
Elliot Perry,2
Clifford Robinson,6
Paul McPherson,2
Paul McPherson,3
Clifford Robinson,9
Paul McPherson,5
Paul McPherson,7
Elliot Perry,4
Tim Duncan,9
Rodney Rogers,4
Rodney Rogers,5
Derek Anderson,6
Rodney Rogers,8
David Robinson,4
Jason Kidd,5
Jason Kidd,6
Antonio Daniels,8
Sean Elliott,4
Tony Delk,5
Tony Delk,6
Derek Anderson,7
Derek Anderson,8
Tim Duncan,11
Rodney Rogers,9
Rodney Rogers,10
Derek Anderson,9
Derek Anderson,10
Tom Gugliotta,4
Tim Duncan,13
Tom Gugliotta,5
Tom Gugliotta,6
David Robinson,6
David Robinson,8
Tim Duncan,15
Shawn Marion,2
Tim Duncan,17
Antonio Daniels,9
Derek Anderson,11
Antonio Daniels,10
Shawn Marion,3
Shawn Marion,4
Derek Anderson,12
Sean Elliott,6
Shawn Marion,6
David Robinson,10
Daniel Santiago,2
Rodney Rogers,12
Jason Kidd,8
Terry Porter,6
Jason Kidd,10
Antonio Daniels,11
Daniel Santiago,3
Daniel Santiago,4
Daniel Santiago,5
Antonio Daniels,13
Danny Ferry,4
David Robinson,12
Elliot Perry,6
Antonio Daniels,15
Clifford Robinson,12
Terry Porter,7
Terry Porter,8
David Robinson,13
David Robinson,14
David Robinson,16
David Robinson,18
Terry Porter,10
Shawn Marion,8
Antonio Daniels,17
Derek Anderson,13
Rodney Rogers,14
Derek Anderson,14
Derek Anderson,15
Jason Kidd,11
Jason Kidd,12
Sean Elliott,7
Sean Elliott,8
Sean Elliott,9
Rodney Rogers,16
Charles Oakley,2
Mark Jackson,2
Kurt Thomas,2
Morris Peterson,3
Kurt Thomas,3
Kurt Thomas,4
Antonio Davis,2
Mark Jackson,4
Antonio Davis,3
Antonio Davis,4
Allan Houston,2
Antonio Davis,6
Mark Jackson,6
Charles Oakley,3
Antonio Davis,8
Alvin Williams,2
Marcus Camby,2
Latrell Sprewell,2
Antonio Davis,9
Antonio Davis,10
Kurt Thomas,6
Antonio Davis,11
Charles Oakley,4
Marcus Camby,3
Othella Harrington,2
Jerome Williams,2
Glen Rice,2
Keon Clark,2
Kurt Thomas,8
Latrell Sprewell,4
Jerome Williams,4
Latrell Sprewell,5
Jerome Williams,6
Latrell Sprewell,7
Vince Carter,2
Glen Rice,4
Vince Carter,4
Glen Rice,5
Glen Rice,6
Keon Clark,4
Allan Houston,4
Alvin Williams,4
Glen Rice,8
Marcus Camby,5
Vince Carter,5
Vince Carter,6
Charlie Ward,1
Charlie Ward,2
Latrell Sprewell,9
Allan Houston,5
Vince Carter,8
Antonio Davis,13
Vince Carter,10
Latrell Sprewell,11
Latrell Sprewell,13
Kurt Thomas,10
Charles Oakley,6
Vince Carter,12
Allan Houston,7
Morris Peterson,5
Latrell Sprewell,15
Vince Carter,14
Kurt Thomas,11
Kurt Thomas,12
Mark Jackson,9
Keon Clark,6
Latrell Sprewell,16
Latrell Sprewell,17
Kurt Thomas,14
Kurt Thomas,15
Vince Carter,15
Mark Jackson,10
Mark Jackson,11
Jerome Williams,7
Glen Rice,9
Glen Rice,10
Tracy Murray,2
Jerome Williams,9
Keon Clark,8
Othella Harrington,4
Vince Carter,17
Latrell Sprewell,19
Othella Harrington,6
Vince Carter,19
Kurt Thomas,17
Allan Houston,9
Vince Carter,20
Vince Carter,21
Allan Houston,11
Kurt Thomas,19
Tracy Murray,5
Kurt Thomas,21
Vince Carter,22
Latrell Sprewell,21
Kurt Thomas,22
Voshon Lenard,3
Michael Finley,2
Michael Finley,5
Christian Laettner,2
Antonio McDyess,2
Nick Van Exel,2
Nick Van Exel,3
Christian Laettner,4
Voshon Lenard,5
Michael Finley,7
Antonio McDyess,4
Michael Finley,9
Dirk Nowitzki,2
Mark Strickland,1
Mark Strickland,2
George McCloud,3
Voshon Lenard,7
Nick Van Exel,5
Mark Strickland,4
Michael Finley,11
George McCloud,5
Michael Finley,13
Antonio McDyess,6
George McCloud,8
Nick Van Exel,7
Steve Nash,3
Michael Finley,14
Michael Finley,15
Kevin Willis,2
Michael Finley,17
Antonio McDyess,8
Kevin Willis,4
Shawn Bradley,2
Michael Finley,20
Kevin Willis,6
Michael Finley,22
Dirk Nowitzki,4
Dirk Nowitzki,5
Dirk Nowitzki,7
Greg Buckner,2
Kevin Willis,8
Hubert Davis,2
Dirk Nowitzki,9
Kevin Willis,10
Greg Buckner,3
Greg Buckner,4
Shawn Bradley,4
George McCloud,10
Steve Nash,4
Steve Nash,5
Mark Strickland,5
Dirk Nowitzki,10
Dirk Nowitzki,11
Mark Strickland,7
Howard Eisley,1
Howard Eisley,2
Voshon Lenard,8
Voshon Lenard,9
Howard Eisley,4
Nick Van Exel,9
Michael Finley,24
Steve Nash,7
Nick Van Exel,11
Michael Finley,26
James Posey,2
James Posey,3
James Posey,4
Dirk Nowitzki,12
Steve Nash,8
Dirk Nowitzki,14
James Posey,6
Nick Van Exel,13
Nick Van Exel,15
Nick Van Exel,18
Michael Finley,28
Tariq Abdul-Wahad,1
Dirk Nowitzki,15
Dirk Nowitzki,16
Tariq Abdul-Wahad,3
Michael Finley,29
Michael Finley,30
Voshon Lenard,10
Voshon Lenard,11
Voshon Lenard,13
George McCloud,11
George McCloud,12
Kevin Willis,11
Kevin Willis,12
Steve Nash,10
George McCloud,14
Robert Pack,2
Mark Strickland,8
Mark Strickland,9
Hubert Davis,5
Kevin Willis,14
Steve Nash,13
Dirk Nowitzki,18
Dirk Nowitzki,19
Voshon Lenard,15
Hubert Davis,8
Steve Nash,15
Dirk Nowitzki,21
Steve Nash,16
Michael Finley,32
Antonio McDyess,9
Kevin Willis,16
James Posey,9
Kevin Willis,17
Kevin Willis,18
Steve Nash,19
Steve Nash,20
Steve Nash,21
James Posey,12
Steve Nash,23
Antonio McDyess,11
Shaquille O'Neal,1
Shaquille O'Neal,2
Derek Fisher,3
Marcus Camby,2
Rick Fox,3
Horace Grant,1
Horace Grant,2
Larry Johnson,3
Allan Houston,2
Shaquille O'Neal,4
Allan Houston,4
Derek Fisher,5
Shaquille O'Neal,5
Mark Jackson,2
Shaquille O'Neal,6
Shaquille O'Neal,7
Shaquille O'Neal,9
Shaquille O'Neal,10
Horace Grant,3
Latrell Sprewell,2
Latrell Sprewell,3
Brian Shaw,2
Latrell Sprewell,5
Charlie Ward,2
Robert Horry,3
Latrell Sprewell,6
Latrell Sprewell,7
Glen Rice,1
Mark Madsen,1
Mark Madsen,2
Latrell Sprewell,9
Othella Harrington,2
Othella Harrington,3
Horace Grant,5
Horace Grant,6
Marcus Camby,4
Shaquille O'Neal,12
Glen Rice,3
Rick Fox,6
Marcus Camby,6
Charlie Ward,4
Shaquille O'Neal,14
Marcus Camby,7
Allan Houston,6
Allan Houston,7
Charlie Ward,7
Shaquille O'Neal,15
Shaquille O'Neal,16
Glen Rice,5
Marcus Camby,9
Brian Shaw,5
Marcus Camby,10
Marcus Camby,11
Shaquille O'Neal,18
Allan Houston,9
Rick Fox,9
Rick Fox,11
Derek Fisher,7
Allan Houston,11
Horace Grant,7
Shaquille O'Neal,20
Shaquille O'Neal,21
Latrell Sprewell,11
Shaquille O'Neal,22
Marcus Camby,12
Marcus Camby,13
Shaquille O'Neal,24
Allan Houston,13
Horace Grant,8
Shaquille O'Neal,25
Shaquille O'Neal,26
Shaquille O'Neal,27
Allan Houston,14
Allan Houston,15
Latrell Sprewell,13
Brian Shaw,7
Allan Houston,16
Isaiah Rider,1
Latrell Sprewell,15
Devean George,2
Marcus Camby,15
Glen Rice,7
Latrell Sprewell,16
Latrell Sprewell,17
Marcus Camby,17
Derek Fisher,9
Charlie Ward,9
Horace Grant,9
Horace Grant,10
Marcus Camby,19
Marcus Camby,20
Shaquille O'Neal,29
Latrell Sprewell,19
Shaquille O'Neal,30
Shaquille O'Neal,31
Brian Shaw,9
Tracy McGrady,2
Chris Mihm,2
Tracy McGrady,4
Clar. Weatherspoon,2
Andre Miller,2
Andrew DeClercq,2
Matt Harpring,2
Troy Hudson,2
Troy Hudson,4
Andre Miller,3
Andre Miller,4
Matt Harpring,4
Matt Harpring,7
Clar. Weatherspoon,4
Tracy McGrady,6
Chris Mihm,3
Chris Mihm,4
John Amaechi,2
Tracy McGrady,8
Andre Miller,6
Andre Miller,8
Lamond Murray,2
Bo Outlaw,1
Lamond Murray,5
Wesley Person,2
Lamond Murray,7
Andre Miller,10
Tracy McGrady,10
Lamond Murray,8
Lamond Murray,9
Lamond Murray,10
Chris Gatling,2
Bimbo Coles,2
Monty Williams,1
Monty Williams,2
Trajan Langdon,3
Chris Gatling,4
Michael Doleac,2
Bimbo Coles,4
Trajan Langdon,4
Trajan Langdon,7
Tracy McGrady,12
Tracy McGrady,13
Clar. Weatherspoon,6
Clar. Weatherspoon,7
Bimbo Coles,6
Tracy McGrady,14
Tracy McGrady,15
Bimbo Coles,7
Bimbo Coles,8
Clar. Weatherspoon,9
Michael Doleac,4
Bimbo Coles,10
Tracy McGrady,17
Dee Brown,2
Bimbo Coles,11
Bimbo Coles,12
Chris Mihm,6
Lamond Murray,11
Lamond Murray,12
Dee Brown,5
Tracy McGrady,18
Tracy McGrady,19
Andrew DeClercq,4
Tracy McGrady,21
Dee Brown,8
Chris Gatling,6
Mike Miller,3
Chris Gatling,8
Dee Brown,11
Matt Harpring,9
Clar. Weatherspoon,10
Chris Gatling,9
Chris Gatling,10
Bo Outlaw,3
Chris Gatling,12
Monty Williams,3
Monty Williams,5
Matt Harpring,10
Pat Garrity,2
Lamond Murray,13
Lamond Murray,14
Pat Garrity,4
Robert Traylor,1
Robert Traylor,2
Robert Traylor,3
Robert Traylor,4
Trajan Langdon,9
Lamond Murray,17
Pat Garrity,6
Don Reid,1
Don Reid,2
Lamond Murray,18
Lamond Murray,19
John Amaechi,3
Trajan Langdon,10
Trajan Langdon,11
Mike Miller,5
Mike Miller,8
Robert Traylor,5
Robert Traylor,6
John Amaechi,4
John Amaechi,6
Troy Hudson,6
Chucky Brown,1
Robert Traylor,7
Robert Traylor,8
Michael Doleac,6
Chris Gatling,2
Stephon Marbury,3
Chris Gatling,4
Kenyon Martin,2
Stephon Marbury,6
Stephon Marbury,9
Jim Jackson,3
Stephon Marbury,11
Lamond Murray,1
Lamond Murray,2
Chris Gatling,5
Lamond Murray,4
Lamond Murray,5
Andre Miller,2
Robert Traylor,2
Lamond Murray,7
Clar. Weatherspoon,2
Keith Van Horn,2
